id,event_timestamp,user_id,amount,currency,tx_status,transaction_type
8834,2020-04-08 03:07:34.034+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8836,2020-04-08 03:07:35.049+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8838,2020-04-08 04:14:00.38+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8840,2020-04-08 04:14:01.744+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8842,2020-04-08 04:14:02.943+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8844,2020-04-08 04:14:33.183+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8846,2020-04-08 04:14:34.593+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8848,2020-04-08 04:14:35.988+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8850,2020-04-08 04:14:37.023+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8852,2020-04-08 04:18:07.042+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8854,2020-04-08 04:18:08.343+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8856,2020-04-08 04:18:09.5+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8858,2020-04-08 04:18:39.502+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8860,2020-04-08 04:18:40.883+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8862,2020-04-08 04:18:42.248+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8864,2020-04-08 04:18:43.098+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8866,2020-04-08 04:19:36.348+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8868,2020-04-08 04:19:37.489+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8870,2020-04-08 04:19:38.743+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8872,2020-04-08 04:20:12.316+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
12382,2020-05-22 15:22:02.865+00,e2eacaff46787bfeefcaa24cf35264c7,300.0,mxn,complete,deposit
12470,2020-05-23 03:02:47.435+00,e91068fff3d7fa1594dfdf3b4308433a,11.0,mxn,complete,deposit
13756,2020-05-28 05:00:57.012+00,e91068fff3d7fa1594dfdf3b4308433a,100.0,mxn,complete,deposit
13788,2020-05-28 08:16:10.76+00,e91068fff3d7fa1594dfdf3b4308433a,1.0,mxn,complete,deposit
13790,2020-05-28 08:18:47.421+00,e91068fff3d7fa1594dfdf3b4308433a,1.0,mxn,complete,deposit
13792,2020-05-28 08:20:19.488+00,e91068fff3d7fa1594dfdf3b4308433a,2.1,mxn,complete,deposit
14240,2020-05-29 16:29:57.161+00,a4351b79d9ea3d842efa89fae5d02b24,150.0,mxn,complete,deposit
15304,2020-05-30 02:01:09.303+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15306,2020-05-30 02:01:10.515+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15308,2020-05-30 02:01:11.572+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15310,2020-05-30 02:01:34.659+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15312,2020-05-30 02:01:36.318+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15314,2020-05-30 02:01:37.756+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15316,2020-05-30 02:01:38.597+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15318,2020-05-30 02:05:50.124+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15320,2020-05-30 02:05:51.329+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15322,2020-05-30 02:05:52.297+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15324,2020-05-30 02:06:14.282+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15326,2020-05-30 02:06:15.728+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15328,2020-05-30 02:06:17.221+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15330,2020-05-30 02:06:18.123+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15332,2020-05-30 02:06:59.605+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15334,2020-05-30 02:07:00.692+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15336,2020-05-30 02:07:01.257+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15338,2020-05-30 02:07:01.707+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15340,2020-05-30 02:07:01.858+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15342,2020-05-30 02:07:02.576+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15344,2020-05-30 02:07:02.901+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15346,2020-05-30 02:07:03.046+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15348,2020-05-30 02:07:03.724+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15350,2020-05-30 02:07:04.16+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15352,2020-05-30 02:07:04.225+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15354,2020-05-30 02:07:05.366+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15356,2020-05-30 02:07:05.769+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15358,2020-05-30 02:07:06.888+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15360,2020-05-30 02:07:07.96+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15362,2020-05-30 02:07:26.787+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15364,2020-05-30 02:07:27.538+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15366,2020-05-30 02:07:27.998+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15368,2020-05-30 02:07:28.374+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15370,2020-05-30 02:07:28.532+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15372,2020-05-30 02:07:29.094+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15374,2020-05-30 02:07:29.528+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15376,2020-05-30 02:07:29.922+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15378,2020-05-30 02:07:30.183+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15380,2020-05-30 02:07:30.556+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15382,2020-05-30 02:07:30.839+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15384,2020-05-30 02:07:31.186+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15386,2020-05-30 02:07:31.439+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15388,2020-05-30 02:07:31.796+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15390,2020-05-30 02:07:31.862+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15392,2020-05-30 02:07:32.112+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15394,2020-05-30 02:07:32.178+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15396,2020-05-30 02:07:32.646+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15398,2020-05-30 02:07:33.481+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15400,2020-05-30 02:07:34.353+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15420,2020-05-30 02:09:01.475+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15422,2020-05-30 02:09:02.527+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15424,2020-05-30 02:09:03.232+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15426,2020-05-30 02:09:03.709+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15428,2020-05-30 02:09:03.841+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15430,2020-05-30 02:09:04.402+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15432,2020-05-30 02:09:04.583+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15434,2020-05-30 02:09:05.09+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15436,2020-05-30 02:09:05.519+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15438,2020-05-30 02:09:05.811+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15442,2020-05-30 02:09:06.268+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15440,2020-05-30 02:09:06.31+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15444,2020-05-30 02:09:06.966+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15446,2020-05-30 02:09:07.601+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15448,2020-05-30 02:09:08.592+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15450,2020-05-30 02:09:26.819+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15452,2020-05-30 02:09:28.509+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15454,2020-05-30 02:09:28.709+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15456,2020-05-30 02:09:29.292+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
15458,2020-05-30 02:09:29.689+00,2ba3c4b9390cc43edb94e42144729d33,200.0,mxn,complete,deposit
8874,2020-04-08 04:20:13.997+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8876,2020-04-08 04:20:15.579+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8878,2020-04-08 04:20:16.687+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8880,2020-04-08 04:21:11.295+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8882,2020-04-08 04:21:12.531+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8884,2020-04-08 04:21:13.756+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8886,2020-04-08 04:21:49.129+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8888,2020-04-08 04:21:50.7+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8890,2020-04-08 04:21:52.216+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8892,2020-04-08 04:21:53.137+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8894,2020-04-08 04:22:57.839+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8896,2020-04-08 04:22:58.996+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8898,2020-04-08 04:23:00.139+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8900,2020-04-08 04:23:26.912+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8902,2020-04-08 04:23:28.298+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8904,2020-04-08 04:23:30.077+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8906,2020-04-08 04:23:30.894+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8908,2020-04-08 04:24:23.726+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8910,2020-04-08 04:24:24.856+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8912,2020-04-08 04:24:25.99+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8914,2020-04-08 04:24:56.008+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8916,2020-04-08 04:24:57.452+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8918,2020-04-08 04:24:58.81+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8920,2020-04-08 04:24:59.644+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8922,2020-04-08 04:28:45.238+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8924,2020-04-08 04:28:46.517+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8926,2020-04-08 04:28:47.672+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8928,2020-04-08 04:29:13.899+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8930,2020-04-08 04:29:15.256+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8932,2020-04-08 04:29:16.58+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8934,2020-04-08 04:29:17.425+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8936,2020-04-08 04:32:15.193+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8938,2020-04-08 04:32:16.348+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8940,2020-04-08 04:32:17.477+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8942,2020-04-08 04:32:51.206+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8944,2020-04-08 04:32:52.755+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8946,2020-04-08 04:32:54.195+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8948,2020-04-08 04:32:55.062+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
8960,2020-04-08 19:25:24.72+00,53c6de78244e9f528eb3e1cda69699bb,10000000.0,usd,complete,deposit
8974,2020-04-08 21:38:24.084+00,2afe4567e1bf64d32a5527244d104cea,1500.0,mxn,complete,deposit
8978,2020-04-08 22:21:24.195+00,a554f89dd61cabd2ff833d3468e2008a,500.0,mxn,complete,deposit
8998,2020-04-12 04:44:24.724+00,dc4c44f624d600aa568390f1f1104aa0,6.343e-05,btc,complete,deposit
9096,2020-04-28 00:26:28.814+00,999600eb275cc7196161261972daa59b,3540.0,bat,complete,deposit
9098,2020-04-28 00:27:30.829+00,999600eb275cc7196161261972daa59b,50000.0,usd,complete,deposit
9100,2020-04-28 00:28:08.855+00,999600eb275cc7196161261972daa59b,500000.0,mxn,complete,deposit
9108,2020-04-28 17:24:13.866+00,53c6de78244e9f528eb3e1cda69699bb,10000.0,mxn,complete,deposit
9116,2020-04-29 01:49:10.838+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,bat,complete,deposit
9118,2020-04-29 01:49:10.887+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,bch,complete,deposit
9120,2020-04-29 01:49:10.921+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,bsv,complete,deposit
9122,2020-04-29 01:49:10.954+00,53c6de78244e9f528eb3e1cda69699bb,999.99975732,btc,complete,deposit
9124,2020-04-29 01:49:10.987+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,dai,complete,deposit
9126,2020-04-29 01:49:11.02+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,etc,complete,deposit
9128,2020-04-29 01:49:11.052+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,eth,complete,deposit
9130,2020-04-29 01:49:11.084+00,53c6de78244e9f528eb3e1cda69699bb,999.0,gnt,complete,deposit
9132,2020-04-29 01:49:11.115+00,53c6de78244e9f528eb3e1cda69699bb,999.99984967,ltc,complete,deposit
9134,2020-04-29 01:49:11.147+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,mana,complete,deposit
9136,2020-04-29 01:49:11.18+00,53c6de78244e9f528eb3e1cda69699bb,998.99993492,tusd,complete,deposit
9138,2020-04-29 01:49:11.211+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,xrp,complete,deposit
9140,2020-04-29 01:49:11.245+00,53c6de78244e9f528eb3e1cda69699bb,1000.0,ars,complete,deposit
9146,2020-04-29 16:40:10.668+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9148,2020-04-29 16:40:12.227+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9150,2020-04-29 16:40:13.574+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9152,2020-04-29 16:40:38.149+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9154,2020-04-29 16:40:39.443+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9156,2020-04-29 16:40:40.838+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9158,2020-04-29 16:40:41.81+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9160,2020-04-29 16:41:55.822+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9162,2020-04-29 16:41:57.026+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9164,2020-04-29 16:41:58.116+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9166,2020-04-29 16:42:22.651+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9168,2020-04-29 16:42:24.128+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9170,2020-04-29 16:42:25.539+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9172,2020-04-29 16:42:26.433+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9174,2020-04-29 16:57:28.881+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9176,2020-04-29 16:57:30.054+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9178,2020-04-29 16:57:31.167+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9180,2020-04-29 16:57:55.284+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9182,2020-04-29 16:57:56.77+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9184,2020-04-29 16:57:58.192+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9186,2020-04-29 16:57:58.982+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9188,2020-04-29 17:01:59.381+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9190,2020-04-29 17:02:00.671+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9192,2020-04-29 17:02:01.859+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9194,2020-04-29 17:02:26.3+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9196,2020-04-29 17:02:27.775+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9198,2020-04-29 17:02:29.104+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9200,2020-04-29 17:02:29.957+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9202,2020-04-29 18:09:18.602+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9204,2020-04-29 18:09:19.766+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9206,2020-04-29 18:09:20.969+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9208,2020-04-29 18:09:48.249+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9210,2020-04-29 18:09:49.609+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9212,2020-04-29 18:09:50.943+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9214,2020-04-29 18:09:51.814+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9268,2020-04-30 20:48:02.469+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9270,2020-04-30 20:48:03.759+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9272,2020-04-30 20:48:04.948+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9274,2020-04-30 20:48:35.212+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9276,2020-04-30 20:48:36.562+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9278,2020-04-30 20:48:37.878+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9280,2020-04-30 20:48:38.796+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9282,2020-04-30 20:49:48.824+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9284,2020-04-30 20:49:50.052+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9286,2020-04-30 20:49:51.225+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9288,2020-04-30 20:50:08.566+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9290,2020-04-30 20:50:10.117+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9292,2020-04-30 20:50:18.855+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9294,2020-04-30 20:50:19.977+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9296,2020-04-30 20:50:21.108+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9298,2020-04-30 20:50:38.061+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9300,2020-04-30 20:50:39.457+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9302,2020-04-30 20:53:12.79+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9304,2020-04-30 20:53:14.085+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9306,2020-04-30 20:53:15.331+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9308,2020-04-30 20:53:43.956+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9310,2020-04-30 20:53:45.406+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9312,2020-04-30 20:53:46.789+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9314,2020-04-30 20:53:47.661+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9316,2020-04-30 22:21:57.498+00,65a31da7ede4dc9b03fb5bbf8f442ce9,10000.0,mxn,complete,deposit
9318,2020-05-01 01:02:37.365+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9320,2020-05-01 01:02:38.589+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9322,2020-05-01 01:02:39.815+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9324,2020-05-01 01:03:07.591+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9326,2020-05-01 01:03:09.205+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9328,2020-05-01 01:03:10.541+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9330,2020-05-01 01:03:11.412+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9332,2020-05-01 01:17:52.252+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9334,2020-05-01 01:17:53.555+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9336,2020-05-01 01:17:54.685+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9338,2020-05-01 01:18:24.518+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9340,2020-05-01 01:18:25.918+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9342,2020-05-01 01:18:27.318+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9344,2020-05-01 01:18:28.187+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9346,2020-05-01 01:19:23.029+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9348,2020-05-01 01:19:24.199+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9350,2020-05-01 01:19:25.37+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9352,2020-05-01 01:19:53.091+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9354,2020-05-01 01:19:54.546+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9356,2020-05-01 01:19:55.989+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9358,2020-05-01 01:19:56.859+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
9360,2020-05-01 01:20:31.693+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.0,mxn,complete,deposit
