id,event_timestamp,user_id,amount,currency,tx_status
4201,2020-03-26 21:51:22.227+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,bsv,complete
4202,2020-03-26 21:51:22.263+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,btc,complete
4203,2020-03-26 21:51:22.297+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,dai,complete
4204,2020-03-26 21:51:22.333+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,etc,complete
4205,2020-03-26 21:51:22.366+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,eth,complete
4206,2020-03-26 21:51:22.407+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,gnt,complete
4207,2020-03-26 21:51:22.44+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,ltc,complete
4208,2020-03-26 21:51:22.472+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,mana,complete
4209,2020-03-26 21:51:22.506+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,rbtc,complete
4210,2020-03-26 21:51:22.539+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,tusd,complete
4211,2020-03-26 21:51:22.573+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,xrp,complete
4212,2020-03-26 21:51:22.606+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,ars,complete
4213,2020-03-26 21:51:22.639+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,mxn,complete
4214,2020-03-26 21:51:22.682+00,ac1ad983e08ad3304a97e147f522747e,1000.000000000000000000,usd,complete
4219,2020-03-27 16:02:36.72+00,88fee0421317424e4469f33a48f50cb0,100000.000000000000000000,mxn,complete
4222,2020-03-27 16:29:09.661+00,466accbac9a66b805ba50e42ad715740,10000000.000000000000000000,usd,complete
4223,2020-03-27 16:30:04.98+00,ac1ad983e08ad3304a97e147f522747e,9999000.000000000000000000,usd,complete
4234,2020-03-30 00:00:33.679+00,999600eb275cc7196161261972daa59b,0.002789600000000000,btc,failed
4235,2020-03-30 00:01:37.119+00,999600eb275cc7196161261972daa59b,0.002789600000000000,btc,complete
4249,2020-03-31 02:34:47.269+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4250,2020-03-31 02:34:48.486+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4251,2020-03-31 02:34:49.604+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4252,2020-03-31 02:37:13.758+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4253,2020-03-31 02:37:14.893+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4254,2020-03-31 02:37:16.154+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4255,2020-03-31 02:40:59.052+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4256,2020-03-31 02:41:00.274+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4257,2020-03-31 02:41:01.374+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4258,2020-03-31 02:41:26.65+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4259,2020-03-31 02:41:28.165+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4260,2020-03-31 02:41:29.584+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4261,2020-03-31 02:41:30.405+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4262,2020-03-31 04:44:57.193+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4263,2020-03-31 04:44:59.586+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4264,2020-03-31 04:45:00.91+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4265,2020-03-31 04:45:23.851+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4266,2020-03-31 04:45:25.391+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4267,2020-03-31 04:45:26.839+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4268,2020-03-31 04:45:27.781+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4284,2020-04-01 00:57:56.195+00,01eee509ee2f68dc6014898c309e86bf,1.000000000000000000,mxn,complete
4285,2020-04-01 01:52:49.173+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4286,2020-04-01 01:52:50.352+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4287,2020-04-01 01:52:51.538+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4288,2020-04-01 01:53:18.061+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4289,2020-04-01 01:53:19.44+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4290,2020-04-01 01:53:20.827+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4291,2020-04-01 01:53:21.676+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4292,2020-04-01 01:54:04.591+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4293,2020-04-01 01:54:05.755+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4294,2020-04-01 01:54:06.85+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4295,2020-04-01 01:54:30.466+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4296,2020-04-01 01:54:31.77+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4297,2020-04-01 01:54:33.079+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4298,2020-04-01 01:54:33.896+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4299,2020-04-01 02:09:06.949+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4300,2020-04-01 02:09:08.145+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4301,2020-04-01 02:09:09.314+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4302,2020-04-01 02:09:34.71+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4303,2020-04-01 02:09:36.102+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4304,2020-04-01 02:09:37.374+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4305,2020-04-01 02:09:38.147+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4306,2020-04-01 02:33:55.892+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4307,2020-04-01 02:33:57.133+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4308,2020-04-01 02:33:58.218+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4309,2020-04-01 02:34:30.67+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4310,2020-04-01 02:34:32.128+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4311,2020-04-01 02:34:33.57+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4312,2020-04-01 02:34:34.434+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4313,2020-04-01 02:36:07.811+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4314,2020-04-01 02:36:08.975+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
3510,2020-01-02 19:54:04.346+00,5c04925674920eb58467fb52ce4ef728,1000.000000000000000000,bat,complete
3511,2020-01-02 19:54:04.455+00,5c04925674920eb58467fb52ce4ef728,1000.000000000000000000,gnt,complete
3512,2020-01-02 19:54:04.499+00,5c04925674920eb58467fb52ce4ef728,1000.000000000000000000,mana,complete
3525,2020-01-03 18:43:38.33+00,ca9c267dad0305d1a6308d2a0cf1c39c,500.000000000000000000,gnt,complete
3526,2020-01-03 18:43:38.386+00,ca9c267dad0305d1a6308d2a0cf1c39c,500.000000000000000000,mana,complete
3568,2020-01-14 18:23:01.507+00,2b45c629e577731c4df84fc34f936a89,5000.000000000000000000,mxn,complete
3569,2020-01-14 18:26:59.012+00,2b45c629e577731c4df84fc34f936a89,100000.000000000000000000,mxn,complete
3570,2020-01-15 00:52:08.072+00,54ff9e9e3a2ec0300d4ce11261f5169f,1000000.000000000000000000,ars,complete
3595,2020-01-16 00:26:41.95+00,d072677d210ac4c03ba046120f0802ec,20000.000000000000000000,mxn,complete
3615,2020-01-17 20:46:47.26+00,c8fbbc86abe8bd6a5eb6a3b4d0411301,1.000000000000000000,mxn,complete
3627,2020-01-17 23:38:55.67+00,806fec5af7f5b48b8a31a003e171f3fb,10000.000000000000000000,mxn,complete
3628,2020-01-17 23:39:24.011+00,806fec5af7f5b48b8a31a003e171f3fb,10000.000000000000000000,mxn,complete
3667,2020-01-23 21:22:37.808+00,53ed35c74a2ec275b837374f04396c03,100.000000000000000000,bat,complete
3668,2020-01-23 21:22:37.902+00,53ed35c74a2ec275b837374f04396c03,10.000000000000000000,bch,complete
3669,2020-01-23 21:22:37.934+00,53ed35c74a2ec275b837374f04396c03,12.000000000000000000,bsv,complete
3670,2020-01-23 21:22:37.963+00,53ed35c74a2ec275b837374f04396c03,1.000000000000000000,btc,complete
3671,2020-01-23 21:22:37.992+00,53ed35c74a2ec275b837374f04396c03,20.000000000000000000,etc,complete
3672,2020-01-23 21:22:38.023+00,53ed35c74a2ec275b837374f04396c03,200.000000000000000000,eth,complete
3673,2020-01-23 21:22:38.049+00,53ed35c74a2ec275b837374f04396c03,10.000000000000000000,gnt,complete
3674,2020-01-23 21:22:38.077+00,53ed35c74a2ec275b837374f04396c03,100.000000000000000000,ltc,complete
3675,2020-01-23 21:22:38.105+00,53ed35c74a2ec275b837374f04396c03,10.000000000000000000,mana,complete
3676,2020-01-23 21:22:38.132+00,53ed35c74a2ec275b837374f04396c03,39.000000000000000000,rbtc,complete
3677,2020-01-23 21:22:38.16+00,53ed35c74a2ec275b837374f04396c03,1.000000000000000000,tusd,complete
3678,2020-01-23 21:22:38.186+00,53ed35c74a2ec275b837374f04396c03,230.000000000000000000,xrp,complete
3679,2020-01-23 21:22:38.214+00,53ed35c74a2ec275b837374f04396c03,20000.000000000000000000,ars,complete
3680,2020-01-23 21:22:38.241+00,53ed35c74a2ec275b837374f04396c03,1000.000000000000000000,mxn,complete
3703,2020-01-27 21:45:14.502+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,bat,complete
3704,2020-01-27 21:45:14.567+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,bch,complete
3705,2020-01-27 21:45:14.595+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,bsv,complete
3706,2020-01-27 21:45:14.623+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,btc,complete
3707,2020-01-27 21:45:14.648+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,etc,complete
3708,2020-01-27 21:45:14.677+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,eth,complete
3709,2020-01-27 21:45:14.704+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,gnt,complete
3710,2020-01-27 21:45:14.729+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,ltc,complete
3711,2020-01-27 21:45:14.757+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,mana,complete
3712,2020-01-27 21:45:14.786+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,rbtc,complete
3713,2020-01-27 21:45:14.822+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,tusd,complete
3714,2020-01-27 21:45:14.847+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,xrp,complete
3715,2020-01-27 21:45:14.873+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,ars,complete
3716,2020-01-27 21:45:14.898+00,ab8aa05e782481f55fc1412a97e7ac34,100.000000000000000000,mxn,complete
3809,2020-02-13 21:26:48.784+00,54ff9e9e3a2ec0300d4ce11261f5169f,0.050000000000000000,btc,complete
3814,2020-02-17 17:13:32.176+00,cb2c2041d9763d84d7d655e81178f444,50000.000000000000000000,mxn,complete
3815,2020-02-17 19:32:06.775+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,bat,complete
3816,2020-02-17 19:32:06.825+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,bch,complete
3817,2020-02-17 19:32:06.864+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,bsv,complete
3818,2020-02-17 19:32:06.898+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,btc,complete
3819,2020-02-17 19:32:06.931+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,etc,complete
3820,2020-02-17 19:32:06.963+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,eth,complete
3821,2020-02-17 19:32:06.993+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,gnt,complete
3822,2020-02-17 19:32:07.024+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,ltc,complete
3823,2020-02-17 19:32:07.055+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,mana,complete
3824,2020-02-17 19:32:07.094+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,rbtc,complete
3825,2020-02-17 19:32:07.126+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,tusd,complete
3826,2020-02-17 19:32:07.156+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,xrp,complete
3827,2020-02-17 19:32:07.187+00,130f1a8e9e102707f3f91b010f151b0b,1000.000000000000000000,ars,complete
3828,2020-02-17 19:32:07.22+00,130f1a8e9e102707f3f91b010f151b0b,10000.000000000000000000,mxn,complete
3829,2020-02-18 01:18:48.849+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3830,2020-02-18 01:20:01.837+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3831,2020-02-18 01:23:15.771+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3832,2020-02-18 01:27:56.19+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3833,2020-02-18 02:33:03.752+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3834,2020-02-18 02:40:33.102+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3835,2020-02-18 05:37:55.202+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3836,2020-02-18 05:41:52.175+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3837,2020-02-18 05:58:54.837+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3838,2020-02-18 06:01:04.276+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3839,2020-02-18 06:02:52.923+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3840,2020-02-18 06:05:38.923+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3841,2020-02-18 06:51:04.246+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3842,2020-02-18 06:52:06.738+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3844,2020-02-23 22:27:21.642+00,c65d7bd70fe3e5e3a2f3de681edc193d,5000.000000000000000000,ars,complete
3847,2020-02-24 23:32:13.944+00,e3ca0449fa2ea7701a7ac53fb719c51a,5.000000000000000000,mxn,complete
3880,2020-03-04 23:19:40.214+00,9fe8593a8a330607d76796b35c64c600,10000.000000000000000000,dai,failed
3886,2020-03-04 23:28:15.669+00,9fe8593a8a330607d76796b35c64c600,10000.000000000000000000,dai,complete
3888,2020-03-04 23:36:22.891+00,53ed35c74a2ec275b837374f04396c03,10000.000000000000000000,dai,complete
3911,2020-03-06 04:42:58.677+00,c8fbbc86abe8bd6a5eb6a3b4d0411301,1.000000000000000000,dai,complete
3982,2020-03-13 01:10:22.301+00,53f0d7c537d99b3824f0f99d62ea2428,1000.000000000000000000,dai,complete
4119,2020-03-18 15:55:40.968+00,4ebccfb3e317c7789f04f7a558df4537,0.500000000000000000,btc,complete
4121,2020-03-18 17:47:33.276+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,30.000000000000000000,dai,complete
4133,2020-03-19 21:49:16.1+00,1175defd049d3301e047ce50d93e9c7a,1.000000000000000000,eth,complete
4134,2020-03-20 02:55:28.471+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,bat,complete
4135,2020-03-20 02:55:28.572+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,bch,complete
4136,2020-03-20 02:55:28.608+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,bsv,complete
4137,2020-03-20 02:55:28.657+00,53f0d7c537d99b3824f0f99d62ea2428,99.947713280000000000,btc,complete
4138,2020-03-20 02:55:28.722+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,etc,complete
4139,2020-03-20 02:55:28.754+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,eth,complete
4140,2020-03-20 02:55:28.784+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,gnt,complete
4141,2020-03-20 02:55:28.811+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,ltc,complete
4142,2020-03-20 02:55:28.852+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,mana,complete
4143,2020-03-20 02:55:28.883+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,rbtc,complete
4144,2020-03-20 02:55:28.913+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,tusd,complete
4145,2020-03-20 02:55:28.955+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,xrp,complete
4146,2020-03-20 02:55:28.99+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,ars,complete
4147,2020-03-20 02:55:29.051+00,53f0d7c537d99b3824f0f99d62ea2428,100.000000000000000000,usd,complete
4151,2020-03-22 06:25:42.783+00,0d7de1aca9299fe63f3e0041f02638a3,999.936603290000000000,btc,complete
4155,2020-03-23 23:58:39.226+00,ca9c267dad0305d1a6308d2a0cf1c39c,5001.000000000000000000,mxn,failed
4157,2020-03-24 00:14:25.672+00,9af76329c78e28c977ab1bcd1c3fe9b8,1000.000000000000000000,ars,complete
4160,2020-03-24 17:15:58.468+00,ca9c267dad0305d1a6308d2a0cf1c39c,5002.000000000000000000,mxn,failed
4162,2020-03-24 17:31:45.862+00,ca9c267dad0305d1a6308d2a0cf1c39c,500.000000000000000000,mxn,failed
4167,2020-03-24 20:21:19.542+00,148260a1ce4fe4907df4cd475c442e28,100.000000000000000000,mxn,complete
4171,2020-03-25 18:46:40.745+00,53f0d7c537d99b3824f0f99d62ea2428,0.001000000000000000,btc,complete
4172,2020-03-25 18:56:54.392+00,53f0d7c537d99b3824f0f99d62ea2428,0.000076540000000000,btc,complete
4216,2020-03-27 05:25:10.246+00,130f1a8e9e102707f3f91b010f151b0b,50.000000000000000000,mxn,complete
4224,2020-03-27 16:37:18.413+00,53f0d7c537d99b3824f0f99d62ea2428,9999900.000000000000000000,usd,complete
4239,2020-03-30 20:15:00.42+00,573eec40e4ef4f2089531dd5cbf629f8,10000.000000000000000000,mxn,complete
4242,2020-03-30 23:19:51.886+00,d89a66c7c80a29b1bdbab0f2a1a94af8,10000.000000000000000000,mxn,complete
4243,2020-03-30 23:44:48.594+00,f6185f0ef02dcaec414a3171cd01c697,10000.000000000000000000,mxn,complete
4247,2020-03-31 00:28:12.258+00,dcda54e29207294d8e7e1b537338b1c0,1000.000000000000000000,mxn,complete
4248,2020-03-31 00:35:39.272+00,f6185f0ef02dcaec414a3171cd01c697,122213333.000000000000000000,mxn,complete
4276,2020-03-31 18:48:01.98+00,dbbf603ff0e99629dda5d75b6f75f966,1000000.000000000000000000,mxn,complete
4339,2020-04-01 21:52:35.251+00,ad47a008a2f806aa6eb1b53852cd8b37,240.000000000000000000,mxn,complete
4382,2020-04-06 16:52:56.033+00,56584778d5a8ab88d6393cc4cd11e090,5.000000000000000000,dai,complete
4383,2020-04-06 16:53:57.096+00,56584778d5a8ab88d6393cc4cd11e090,0.005000000000000000,btc,complete
4491,2020-04-09 14:33:56.973+00,c8fbbc86abe8bd6a5eb6a3b4d0411301,1.000000000000000000,usd,complete
4495,2020-04-10 20:52:51.495+00,0738069b244a1c43c83112b735140a16,2000.000000000000000000,mxn,complete
4507,2020-04-16 16:19:47.748+00,ef0d17b3bdb4ee2aa741ba28c7255c53,2000.000000000000000000,mxn,complete
4509,2020-04-17 23:57:58.183+00,95e6834d0a3d99e9ea8811855ae9229d,10000.000000000000000000,mxn,complete
4527,2020-04-21 19:53:32.312+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,100.000000000000000000,usd,complete
4542,2020-04-27 19:48:48.844+00,73b817090081cef1bca77232f4532c5d,300.000000000000000000,btc,complete
4543,2020-04-27 19:48:48.941+00,73b817090081cef1bca77232f4532c5d,20.000000000000000000,dai,complete
4544,2020-04-27 19:48:48.975+00,73b817090081cef1bca77232f4532c5d,450.000000000000000000,eth,complete
4545,2020-04-27 19:48:49.01+00,73b817090081cef1bca77232f4532c5d,2000.000000000000000000,xrp,complete
4546,2020-04-27 19:48:49.043+00,73b817090081cef1bca77232f4532c5d,100000.000000000000000000,mxn,complete
4608,2020-04-29 20:03:55.013+00,b6617980ce90f637e68c3ebe8b9be745,100.000000000000000000,btc,complete
4609,2020-04-29 20:03:55.065+00,b6617980ce90f637e68c3ebe8b9be745,20000.000000000000000000,mxn,complete
4629,2020-04-30 18:29:35.835+00,9fe8593a8a330607d76796b35c64c600,1.000000000000000000,mxn,failed
5460,2020-05-08 17:43:06.538+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,mxn,complete
5605,2020-05-11 19:15:26.506+00,a4351b79d9ea3d842efa89fae5d02b24,200.000000000000000000,mxn,complete
5606,2020-05-11 19:28:15.044+00,a4351b79d9ea3d842efa89fae5d02b24,200.000000000000000000,mxn,complete
5623,2020-05-12 19:46:40.308+00,a4351b79d9ea3d842efa89fae5d02b24,100000.000000000000000000,mxn,complete
5625,2020-05-12 23:37:34.815+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,mxn,complete
5628,2020-05-13 17:09:01.605+00,130f1a8e9e102707f3f91b010f151b0b,5.000000000000000000,mxn,complete
5967,2020-05-15 13:32:45.76+00,2e1b24a664f5e9c18f407b2f9c73e821,1000.000000000000000000,mxn,complete
5981,2020-05-15 23:03:38.083+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,495.000000000000000000,mxn,complete
5994,2020-05-17 01:12:52.433+00,735143e9ff8c47def504f1ba0442df98,150.000000000000000000,mxn,complete
5995,2020-05-17 01:15:33.21+00,735143e9ff8c47def504f1ba0442df98,150.000000000000000000,mxn,complete
5996,2020-05-17 01:15:51.794+00,735143e9ff8c47def504f1ba0442df98,150.000000000000000000,mxn,complete
5997,2020-05-17 01:19:47.55+00,735143e9ff8c47def504f1ba0442df98,151.000000000000000000,mxn,failed
5998,2020-05-17 01:21:02.03+00,735143e9ff8c47def504f1ba0442df98,152.000000000000000000,mxn,failed
5999,2020-05-17 01:22:38.158+00,735143e9ff8c47def504f1ba0442df98,153.000000000000000000,mxn,complete
6000,2020-05-17 01:23:58.149+00,735143e9ff8c47def504f1ba0442df98,154.000000000000000000,mxn,complete
6001,2020-05-17 01:26:32.543+00,735143e9ff8c47def504f1ba0442df98,156.000000000000000000,mxn,complete
6002,2020-05-17 01:36:51.23+00,735143e9ff8c47def504f1ba0442df98,157.000000000000000000,mxn,complete
6052,2020-05-18 22:03:47.016+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,mxn,complete
6053,2020-05-18 22:03:47.278+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,mxn,complete
6054,2020-05-18 22:03:47.393+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,mxn,complete
6055,2020-05-18 22:03:47.564+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,mxn,complete
6056,2020-05-18 22:03:47.851+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,mxn,complete
6075,2020-05-20 04:44:08.05+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,mxn,complete
6076,2020-05-20 04:50:54.438+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,mxn,complete
6077,2020-05-20 04:55:15.985+00,e91068fff3d7fa1594dfdf3b4308433a,2.000000000000000000,mxn,complete
6138,2020-05-21 23:52:41.389+00,e91068fff3d7fa1594dfdf3b4308433a,6.000000000000000000,mxn,complete
6142,2020-05-22 01:39:27.44+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,mxn,complete
4315,2020-04-01 02:36:10.104+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4316,2020-04-01 02:36:33.316+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4317,2020-04-01 02:36:34.716+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4318,2020-04-01 02:36:36.064+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4319,2020-04-01 02:36:36.811+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4320,2020-04-01 02:40:26.756+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4321,2020-04-01 02:40:27.903+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4322,2020-04-01 02:40:29.025+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4323,2020-04-01 02:40:52.841+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4324,2020-04-01 02:40:54.146+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4325,2020-04-01 02:40:55.425+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4326,2020-04-01 02:40:56.187+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
4327,2020-04-01 02:53:46.797+00,02f657d55eaf1c4840ce8d66fcdaf90c,200.000000000000000000,mxn,complete
